id,eigenvector,betweenness
AGAP008037,0.000191899,0
AGAP008039,0.000235287,2.07E-05
AGAP008040,7.06E-05,8.98E-05
AGAP008041,0.000221485,4.97E-06
AGAP008042,5.57E-05,1.88E-05
AGAP008044,3.09E-05,1.44E-08
AGAP008045,0.000864715,9.82E-05
AGAP008046,0.004070733,2.53E-06
AGAP008047,5.54E-05,1.45E-05
AGAP008048,0.00229952,0.00194992
AGAP008049,0.001068083,0.000272638
AGAP008050,2.87E-05,3.79E-06
AGAP008051,0.001311833,0.000902906
AGAP008052,4.95E-07,0.000169592
AGAP008054,0.011168147,0.001195093
AGAP008055,0.00082589,0.000171036
AGAP008056,5.06E-05,0.000217172
AGAP008059,4.73E-06,7.17E-06
AGAP008060,0.003095725,0.0009239
AGAP008061,0.000114923,2.29E-05
AGAP008062,4.61E-05,2.11E-06
AGAP008063,0.000125774,2.46E-05
AGAP008065,1.37E-05,0.000244893
AGAP008067,0.0262296,0.000161936
AGAP008070,8.09E-05,0.000164962
AGAP008071,8.82E-05,0.000100164
AGAP008072,0.036204138,0.000103239
AGAP008073,0.000259444,5.11E-06
AGAP008074,6.32E-05,2.92E-06
AGAP008077,0.023398815,0.000635654
AGAP008078,3.43E-06,7.69E-07
AGAP008080,0.011405469,2.47E-06
AGAP008081,0.002223734,9.65E-06
AGAP008082,0.000889027,0.00013876
AGAP008083,0.001764795,5.22E-06
AGAP008084,0.000129261,0.000232389
AGAP008087,4.77E-05,7.03E-06
AGAP008088,0.000395702,2.24E-06
AGAP008089,0.000301977,2.16E-06
AGAP008090,0.000402285,5.73E-05
AGAP008091,0.000322992,1.41E-05
AGAP008092,0.000438592,4.35E-05
AGAP008093,0.015248913,7.49E-05
AGAP008094,0.00025362,8.47E-06
AGAP008096,6.55E-05,1.01E-07
AGAP008097,0.000239831,4.60E-07
AGAP008098,0.00298082,6.09E-05
AGAP008099,0.006989391,6.72E-05
AGAP008100,0.000396924,1.34E-05
AGAP008106,0.000327051,1.81E-05
AGAP008107,0.002571409,5.65E-05
AGAP008108,0.001970322,0.000336727
AGAP008109,0.000584285,4.93E-05
AGAP008110,2.38E-05,4.16E-05
AGAP008111,0.000246024,0.000194901
AGAP008112,0.007672726,0.000463492
AGAP008113,0.000431339,2.71E-05
AGAP008114,0.006903462,0.000263831
AGAP008115,0.004442392,1.45E-05
AGAP008116,0.00133356,0
AGAP008117,0.000893433,0
AGAP008118,9.89E-05,5.76E-06
AGAP008122,4.70E-05,0
AGAP008123,0.000532256,5.90E-07
AGAP008124,1.69E-05,0
AGAP008125,5.39E-06,2.16E-07
AGAP008126,0.005990831,0.000296403
AGAP008129,2.15E-05,9.35E-08
AGAP008130,0.000156196,3.14E-05
AGAP008131,0.000348554,1.15E-07
AGAP008132,3.40E-06,1.59E-06
AGAP008133,0.00086722,4.19E-05
AGAP008134,0.019026263,0.001163868
AGAP008135,0.000150868,2.64E-06
AGAP008136,0.00037711,7.92E-05
AGAP008137,0.024304107,6.16E-05
AGAP008138,0.00293404,0.000258552
AGAP008139,0.039666822,5.78E-06
AGAP008140,0.044148232,0.000117464
AGAP008141,4.29E-06,2.28E-06
AGAP008143,0.000260762,0
AGAP008146,0.001741716,6.32E-05
AGAP008147,7.75E-05,5.57E-06
AGAP008148,0.002272696,6.28E-05
AGAP008149,4.73E-05,3.31E-07
AGAP008150,0.002093438,0.00016903
AGAP008151,2.05E-05,0
AGAP008152,0.000322616,1.14E-06
AGAP008153,0.000356446,1.40E-06
AGAP008154,0.001675694,0.000146302
AGAP008155,0.002377585,3.88E-05
AGAP008156,0.000803235,0.000108434
AGAP008157,0.000143469,2.30E-05
AGAP008158,0.000205375,9.77E-06
AGAP008159,0.001038021,0.000231993
AGAP008160,0.004410084,6.13E-05
AGAP008161,0.00059646,7.78E-05
AGAP008162,0.00122257,0.001151904
AGAP008163,0.000655665,3.12E-05
AGAP008164,0.00038581,0.000173321
AGAP008165,0.000823863,0.000856851
AGAP008166,1.95E-06,0
AGAP008167,0.000295642,4.31E-08
AGAP008169,0.000132404,1.51E-06
AGAP008170,0.004040513,1.30E-05
AGAP008173,0.000889714,6.30E-05
AGAP008174,0.053953889,9.05E-05
AGAP008176,0.00030694,0.000267675
AGAP008177,0.006659994,1.84E-05
AGAP008178,0.047033677,0.000209976
AGAP008179,0.000365837,8.47E-05
AGAP008180,0.01361075,0.000294257
AGAP008181,3.51E-05,3.38E-06
AGAP008182,0.000356021,4.27E-05
AGAP008183,3.97E-05,0
AGAP008184,1.24E-07,0
AGAP008185,0.007186586,1.87E-07
AGAP008186,0.001167402,0.000110057
AGAP008187,0.001993013,0.000145121
AGAP008188,0.001700509,0.000119992
AGAP008189,0.002601862,0.000320415
AGAP008190,4.09E-06,7.35E-05
AGAP008191,0.001556384,0.000460428
AGAP008192,0.000445506,0.000990936
AGAP008193,1.26E-06,0.000169592
AGAP008194,0.000220799,3.28E-05
AGAP008195,0.006670622,0.000215099
AGAP008198,0.001154939,7.62E-05
AGAP008199,0.001275679,6.94E-05
AGAP008201,0.002584627,0.000234745
AGAP008202,0.000422771,0
AGAP008203,0.000202113,1.46E-05
AGAP008205,0.012991472,0.001456806
AGAP008208,4.64E-05,9.08E-06
AGAP008209,0.000177289,9.43E-05
AGAP008210,1.09E-06,4.31E-08
AGAP008212,1.77E-06,1.00E-05
AGAP008213,4.14E-08,0
AGAP008214,3.56E-06,7.22E-05
AGAP008215,2.23E-06,0.000668294
AGAP008216,8.00E-07,4.45E-06
AGAP008217,2.51E-09,0
AGAP008218,5.39E-06,0.00038736
AGAP008219,0.000178214,0.00027815
AGAP008222,9.39E-05,4.83E-06
AGAP008223,0.000351699,1.79E-05
AGAP008224,2.17E-05,0
AGAP008225,3.65E-05,9.09E-05
AGAP008226,0.000109233,6.18E-07
AGAP008227,0.00125511,0.000135005
AGAP008228,8.98E-05,2.08E-06
AGAP008229,0.004923146,0.00038473
AGAP008230,0.041818852,0.000673335
AGAP008231,8.24E-05,0
AGAP008232,0.004553799,0.000121095
AGAP008233,4.67E-05,7.73E-06
AGAP008234,0.000851082,1.24E-05
AGAP008235,0.000737061,0.000636125
AGAP008236,0.000636035,0.000339233
AGAP008238,0.008009954,0.000326886
AGAP008239,0.00039136,2.00E-05
AGAP008242,3.44E-05,1.11E-05
AGAP008244,5.62E-06,1.47E-05
AGAP008245,0.02415083,0.000188995
AGAP008246,0.021290086,6.37E-05
AGAP008247,0.005639106,0.000800747
AGAP008249,0.00225839,1.11E-05
AGAP008252,1.40E-06,0
AGAP008253,0.001643247,9.02E-06
AGAP008254,0.000307006,3.48E-05
AGAP008258,7.53E-05,0.000180443
AGAP008259,0.044767167,4.16E-05
AGAP008260,0.05606498,0.000120412
AGAP008261,0.000165519,3.45E-07
AGAP008262,0.001582121,3.80E-05
AGAP008263,0.000445564,7.31E-06
AGAP008264,0.000758982,2.67E-05
AGAP008265,0.000484541,4.96E-07
AGAP008266,0.000274627,3.61E-05
AGAP008267,0.000481733,8.56E-05
AGAP008268,0.000468224,0
AGAP008269,0.000247028,0.000209624
AGAP008270,4.77E-05,2.14E-05
AGAP008271,7.80E-05,1.44E-08
AGAP008272,7.93E-05,4.82E-05
AGAP008273,4.55E-05,0
AGAP008274,0.01463177,3.18E-05
AGAP008275,0.000154352,3.67E-07
AGAP008276,3.21E-05,0
AGAP008277,0.000523003,0
AGAP008278,7.22E-06,0.000233023
AGAP008279,3.97E-06,7.87E-06
AGAP008280,1.39E-05,0
AGAP008281,1.88E-06,0.000206574
AGAP008282,9.20E-07,3.35E-05
AGAP008283,6.77E-07,1.42E-05
AGAP008284,8.87E-07,8.90E-06
AGAP008285,7.76E-08,0.000169592
AGAP008286,0.0002705,9.45E-06
AGAP008288,0.00020816,0.000142612
AGAP008289,0.0010483,3.24E-07
AGAP008290,3.28E-07,0
AGAP008291,5.89E-07,1.67E-06
AGAP008292,2.10E-05,0.001817804
AGAP008293,1.80E-05,0.000153682
AGAP008294,7.98E-05,0.001233372
AGAP008295,6.44E-05,0.001242276
AGAP008296,7.93E-05,0.000517243
AGAP008297,0.000311355,5.67E-06
AGAP008298,0.001018354,2.30E-07
AGAP008300,0.000214765,0.000169369
AGAP008301,1.13E-05,0.000115558
AGAP008302,7.50E-08,6.33E-07
AGAP008303,0.000174219,0.000169531
AGAP008304,3.37E-05,0
AGAP008305,4.40E-05,1.07E-05
AGAP008306,1.01E-05,0.000142085
AGAP008307,0.000123339,0.002138972
AGAP008308,0.00962726,0.000189764
AGAP008310,3.63E-05,3.74E-07
AGAP008311,0.0001324,4.76E-05
AGAP008312,0.000348209,1.15E-05
AGAP008313,0.000727232,1.87E-05
AGAP008315,0.000354689,6.90E-06
AGAP008317,2.78E-05,0
AGAP008318,0.002732854,4.51E-05
AGAP008319,0.000222955,1.56E-06
AGAP008320,0.001509162,1.09E-06
AGAP008321,1.05E-05,2.10E-05
AGAP008322,0.000818993,2.59E-07
AGAP008323,0.002016755,2.58E-05
AGAP008324,0.000650358,6.95E-06
AGAP008325,0.000312288,2.37E-07
AGAP008326,0.00104402,0.000252696
AGAP008327,0.000101034,1.55E-05
AGAP008328,0.001181505,0
AGAP008329,0.017929822,0.000116707
AGAP008330,0.000440609,1.44E-06
AGAP008331,1.83E-05,5.27E-05
AGAP008332,0.001214563,0.000536028
AGAP008333,0.000309199,0.00019008
AGAP008334,0.006730489,0.000327341
AGAP008335,0.000809518,0.00014483
AGAP008336,0.000169923,3.93E-05
AGAP008337,0.000527091,4.60E-05
AGAP008338,0.000127857,1.05E-05
AGAP008339,0.000484704,5.97E-05
AGAP008340,0.000128769,5.95E-05
AGAP008341,0.000183455,0
AGAP008343,0.001150335,0.000225124
AGAP008344,0.003186501,0.000529863
AGAP008345,0.00272767,0.000346811
AGAP008347,1.75E-06,0
AGAP008348,0.000518874,0
AGAP008349,1.59E-06,0
AGAP008350,1.56E-05,0
AGAP008352,0.000431501,7.99E-06
AGAP008353,3.30E-05,0.00018335
AGAP008354,1.88E-05,7.04E-06
AGAP008355,8.60E-07,0
AGAP008356,0.007678015,3.53E-06
AGAP008357,0.000241407,2.57E-06
AGAP008358,0.001400326,0.000146987
AGAP008359,5.71E-07,0.000169592
AGAP008362,0.002407933,0.001751817
AGAP008363,2.91E-05,0
AGAP008364,2.27E-05,7.91E-07
AGAP008366,6.10E-06,8.74E-05
AGAP008368,9.49E-07,2.60E-05
AGAP008369,0.014735019,9.36E-06
AGAP008370,1.70E-05,1.73E-05
AGAP008371,6.30E-08,0
AGAP008372,3.23E-05,7.97E-05
AGAP008373,0.000871238,0.000306664
AGAP008374,0.00022636,6.62E-07
AGAP008375,0.000427613,2.23E-05
AGAP008376,0.010567147,1.61E-05
AGAP008377,0.000112327,0.000136475
AGAP008378,0.003026821,9.75E-05
AGAP008379,0.010009452,0.000209516
AGAP008380,0.009437557,0.000370753
AGAP008381,0.000290935,1.90E-06
AGAP008382,0.000856265,8.70E-06
AGAP008384,0.001110689,4.23E-06
AGAP008385,0.000688755,1.78E-05
AGAP008387,0.007880586,0.000168659
AGAP008388,0.002897567,3.81E-05
AGAP008389,2.75E-06,0
AGAP008390,0.001775722,0.000101012
AGAP008391,0.014323172,7.12E-06
AGAP008392,2.25E-05,3.37E-06
AGAP008393,0.000414477,7.26E-06
AGAP008397,0.000755539,3.65E-05
AGAP008398,0.010877768,8.39E-05
AGAP008399,0.000520672,3.15E-06
AGAP008400,4.46E-05,1.30E-05
AGAP008402,0.000387888,0.000192488
AGAP008405,0.000154574,2.32E-05
AGAP008407,0.000218947,4.60E-05
AGAP008408,0.001733345,0
AGAP008410,0.000293276,0.00055656
AGAP008413,0.001748179,0.000239258
AGAP008414,8.61E-05,1.08E-05
AGAP008415,0.000196309,3.60E-08
AGAP008416,0.000399393,1.44E-08
AGAP008417,0.000394171,5.82E-06
AGAP008418,6.82E-05,3.07E-05
AGAP008419,0.002164995,9.13E-05
AGAP008420,0.003537308,0.001197389
AGAP008422,0.000741735,0.000687312
AGAP008423,0.000221246,2.74E-05
AGAP008424,0.000508086,1.97E-06
AGAP008425,0.001521993,5.16E-06
AGAP008426,0.000363375,1.60E-05
AGAP008427,0.000173212,2.16E-05
AGAP008428,0.000195526,4.81E-05
AGAP008429,0.000177961,7.23E-05
AGAP008430,0.000217141,7.07E-05
AGAP008431,0.00012158,1.78E-06
AGAP008432,0.001033812,3.41E-05
AGAP008433,0.000285178,9.94E-05
AGAP008434,0.003687567,7.67E-05
AGAP008435,0.001001551,1.04E-05
AGAP008436,3.76E-05,6.44E-05
AGAP008439,0.000985966,0.000601643
AGAP008440,3.34E-09,1.73E-07
AGAP008441,0.005458558,4.31E-08
AGAP008442,0.001050689,1.00E-06
AGAP008443,0.021060404,0.00039359
AGAP008444,0.00051182,0.001105895
AGAP008445,0.000725695,0.000348313
AGAP008446,3.84E-06,6.64E-05
AGAP008447,6.50E-05,6.00E-05
AGAP008448,0.000175945,0
AGAP008449,1.91E-07,2.10E-05
AGAP008450,3.75E-06,4.22E-05
AGAP008451,0.010810773,1.96E-05
AGAP008452,0.01513153,0.001043717
AGAP008453,0.042824323,0.000147595
AGAP008454,0.05241662,0.00044058
AGAP008456,0.00124694,7.62E-07
AGAP008457,0.030177284,0.00059407
AGAP008458,0.001476937,0
AGAP008459,0.000144745,0
AGAP008460,0.001786525,1.17E-06
AGAP008461,0.01994615,0.000425982
AGAP008462,1.29E-05,2.04E-06
AGAP008463,0.005061624,1.10E-05
AGAP008465,0.037532007,5.76E-05
AGAP008467,1.59E-05,0
AGAP008468,1.30E-05,0.000383847
AGAP008469,0.000154587,1.18E-06
AGAP008471,0.006372168,0.000179725
AGAP008472,0.00015415,2.06E-06
AGAP008473,0.004428281,1.98E-06
AGAP008474,0.001308728,0.000121583
AGAP008475,0.001700744,0.000323375
AGAP008478,0.00326113,0.000122978
AGAP008479,0.010334381,4.09E-05
AGAP008481,0.000450294,5.58E-05
AGAP008482,0.000360672,1.15E-07
AGAP008483,0.000634051,0.000424098
AGAP008484,0.000438662,9.55E-05
AGAP008486,0.002110917,0.000217034
AGAP008487,8.74E-07,7.19E-08
AGAP008488,2.36E-07,2.61E-06
AGAP008489,7.14E-05,4.64E-06
AGAP008490,2.39E-05,2.16E-06
AGAP008491,0.003079208,3.04E-05
AGAP008492,0.0006677,3.32E-06
AGAP008493,2.66E-06,1.82E-05
AGAP008494,0.008174664,0.000250935
AGAP008495,0.000368905,0.000230654
AGAP008496,0.002586781,0.000816242
AGAP008497,0.000656939,3.85E-05
AGAP008498,0.000337524,9.59E-05
AGAP008499,7.70E-05,1.26E-05
AGAP008500,0.001593795,1.03E-05
AGAP008501,2.08E-06,3.31E-07
AGAP008502,0.000274487,0
AGAP008503,0.001971348,3.72E-06
AGAP008504,2.21E-05,5.88E-06
AGAP008506,0.000473467,0.000116753
AGAP008507,0.000443513,3.35E-05
AGAP008508,0.002840875,8.27E-07
AGAP008509,0.013985375,0.000200494
AGAP008510,0.000435584,0.001445759
AGAP008511,0.017916128,0.000357297
AGAP008512,0.015507246,1.21E-05
AGAP008514,0.000295553,1.47E-07
AGAP008515,0.003850986,0.000381253
AGAP008516,6.60E-05,2.83E-06
AGAP008521,6.26E-05,0.000206681
AGAP008522,0.000216402,7.01E-06
AGAP008523,0.000223668,9.11E-06
AGAP008525,0.000116183,7.19E-06
AGAP008526,0.002026268,3.65E-05
AGAP008528,4.45E-05,1.11E-05
AGAP008532,5.46E-05,1.80E-05
AGAP008533,0.000621748,8.21E-06
AGAP008536,6.34E-05,0
AGAP008537,2.49E-06,0
AGAP008538,0.001236051,0.000270409
AGAP008540,0.000143821,3.88E-05
AGAP008541,0.000293739,4.05E-05
AGAP008542,2.01E-07,0
AGAP008544,0.000118623,3.25E-06
AGAP008545,0.000833267,8.63E-08
AGAP008548,2.69E-05,0
AGAP008549,0.000425583,0.000101851
AGAP008550,0.000326235,6.49E-05
AGAP008551,5.97E-05,0
AGAP008552,0.010030641,8.87E-05
AGAP008553,4.62E-05,1.63E-05
AGAP008557,2.11E-06,7.68E-05
AGAP008558,0.020183068,6.55E-05
AGAP008559,0.003202757,0.000496203
AGAP008561,0.009811631,0.003891838
AGAP008562,0.001114424,1.37E-06
AGAP008563,0.015615091,0.000127718
AGAP008566,0.004513499,8.32E-05
AGAP008567,0.000217271,0.000174365
AGAP008569,0.000292097,0.000184782
AGAP008571,5.16E-05,0
AGAP008572,0.000582607,2.04E-05
AGAP008574,0.005559726,6.55E-06
AGAP008575,0.000214012,2.89E-06
AGAP008576,0.001676049,8.27E-05
AGAP008577,0.000257633,9.11E-05
AGAP008578,4.61E-05,6.57E-05
AGAP008579,0.033354468,3.07E-05
AGAP008580,0.004259652,0.000105014
AGAP008582,4.87E-10,0
AGAP008585,2.75E-06,4.22E-05
AGAP008588,0.000620523,0.000812299
AGAP008593,0.000286862,0.000312343
AGAP008596,3.64E-06,0
AGAP008597,0.003707811,6.87E-05
AGAP008598,0.000289151,9.01E-06
AGAP008599,0.000153271,0.000159316
AGAP008600,9.04E-05,1.27E-05
AGAP008601,0.000817724,0.000191695
AGAP008602,0.000305893,4.76E-05
AGAP008604,0.000283048,1.58E-05
AGAP008606,8.08E-07,0
AGAP008611,0.043448065,0.000181621
AGAP008612,0.000872264,1.12E-05
AGAP008613,2.99E-06,0
AGAP008614,7.93E-06,2.01E-07
AGAP008615,2.89E-05,1.44E-08
AGAP008616,0.000140783,3.45E-06
AGAP008617,0.012834602,0.001349898
AGAP008619,3.04E-05,3.63E-05
AGAP008620,0.00017772,5.01E-05
AGAP008621,0.000113563,0
AGAP008622,0.000263134,7.71E-06
AGAP008623,0.000219568,0.000100405
AGAP008624,0.001170054,0.000102093
AGAP008625,1.89E-05,4.03E-07
AGAP008627,0.000217556,7.67E-05
AGAP008628,1.98E-05,4.53E-06
AGAP008630,0.000202972,0
AGAP008633,1.76E-05,0
AGAP008634,0.001813443,0.00033611
AGAP008635,8.42E-05,9.85E-07
AGAP008636,2.54E-07,0
AGAP008637,0.000444161,0.000128117
AGAP008638,0.000332537,2.22E-05
AGAP008639,0.000123455,0.000152567
AGAP008640,7.45E-05,1.55E-05
AGAP008641,0.000268274,1.29E-05
AGAP008642,1.06E-05,1.16E-05
AGAP008643,0.000141441,0
AGAP008644,0.000485516,2.12E-06
AGAP008645,4.90E-06,1.08E-05
AGAP008646,0.035108155,0.0006901
AGAP008647,0.000368013,0.001675033
AGAP008648,4.42E-07,1.26E-05
AGAP008649,0.005441068,0.000158703
AGAP008650,0.000299896,1.97E-06
AGAP008651,2.28E-05,1.71E-05
AGAP008652,0.000552413,0.000164574
AGAP008653,0.011882336,0.000287223
AGAP008654,2.78E-06,0.000269798
AGAP008655,0.001404634,0.000102994
AGAP008656,0.001635938,0.000248055
AGAP008657,2.64E-07,3.01E-05
AGAP008658,0.000103222,6.95E-05
AGAP008659,2.70E-05,0.000186218
AGAP008660,0.000529316,8.43E-05
AGAP008661,9.71E-05,0.001416186
AGAP008662,0.00832582,9.98E-06
AGAP008667,0.001149344,0.001735256
AGAP008668,9.92E-05,7.51E-06
AGAP008669,0.004450692,0.000228896
AGAP008670,0.002871987,0.006053421
AGAP008671,5.53E-05,3.85E-05
AGAP008672,2.29E-05,2.46E-05
AGAP008673,0.000190947,2.88E-08
AGAP008674,3.89E-06,0
AGAP008678,0.000109695,1.96E-05
AGAP008679,0.000381397,0.001915862
AGAP008680,0.010285901,2.97E-07
AGAP008682,0.005131068,0.00028035
AGAP008683,0.004481117,0.000459155
AGAP008684,7.76E-05,0
AGAP008685,0.000417159,0
AGAP008686,0.002575063,1.10E-05
AGAP008687,0.00013806,2.59E-05
AGAP008688,0.000272412,0
AGAP008689,0.000435465,2.82E-05
AGAP008690,0.000485768,0.000762224
AGAP008691,0.000259279,3.90E-06
AGAP008692,0.000233512,2.18E-06
AGAP008693,0.004408711,0.002026733
AGAP008694,0.000402226,0.000198582
AGAP008696,1.40E-06,4.04E-05
AGAP008698,0.009458111,0.000166544
AGAP008699,0.066349988,0.008797402
AGAP008700,0.001429558,0.000572994
AGAP008702,0.003299021,0.002503013
AGAP008704,9.86E-06,4.96E-07
AGAP008705,0.000140241,0
AGAP008706,3.28E-05,0
AGAP008707,2.47E-06,0
AGAP008708,0.001198218,5.57E-06
AGAP008709,0.020514986,0.000474327
AGAP008710,0.000663926,9.93E-05
AGAP008711,6.92E-05,0
AGAP008712,0.000257805,2.55E-05
AGAP008713,0.000103241,0.000246832
AGAP008714,0.006147113,0.000164252
AGAP008715,0.005483352,1.67E-05
AGAP008716,8.80E-05,6.95E-05
AGAP008717,0.000187056,7.19E-09
AGAP008718,0.00074042,0.00022451
AGAP008719,0.006873468,0.000122676
AGAP008720,0.000110477,0.000342542
AGAP008722,0.000548823,1.44E-05
AGAP008723,6.69E-05,4.58E-06
AGAP008724,0.021072287,0.000613316
AGAP008725,1.96E-05,1.58E-06
AGAP008726,0.000409888,0
AGAP008727,0.023348261,0.001175376
AGAP008728,8.87E-06,2.70E-06
AGAP008730,0.000499369,9.17E-07
AGAP008731,7.48E-07,1.31E-06
AGAP008732,0.000230964,1.46E-05
AGAP008734,4.68E-05,1.81E-05
AGAP008735,5.23E-05,0
AGAP008736,0.000154996,0
AGAP008737,3.22E-06,0
AGAP008738,0.000245044,7.44E-05
AGAP008739,0.000400058,0.000265592
AGAP008740,0.000498257,2.04E-06
AGAP008742,0.018294242,9.48E-06
AGAP008745,0.002871394,3.78E-05
AGAP008746,2.34E-05,2.83E-05
AGAP008747,0.004749841,0.00109905
AGAP008748,6.30E-06,3.81E-07
AGAP008749,3.52E-05,0
AGAP008750,0.013989473,0.00019888
AGAP008751,0.00605205,0.000254948
AGAP008752,0.000785929,2.02E-06
AGAP008753,0.000390305,0.000150373
AGAP008756,0.001159699,0.00062949
AGAP008757,0.001090281,0.000782674
AGAP008758,1.33E-05,6.66E-06
AGAP008759,0.000156752,1.17E-05
AGAP008760,0.00025809,3.87E-06
AGAP008762,7.75E-06,3.45E-07
AGAP008763,3.79E-05,7.91E-07
AGAP008764,0.010524422,7.08E-05
AGAP008765,0.000378218,8.44E-05
AGAP008766,0.037837081,0.002992773
AGAP008768,0.006145676,0.000227376
AGAP008770,0.000104562,8.10E-06
AGAP008771,6.57E-05,2.13E-05
AGAP008772,0.000129264,2.65E-05
AGAP008773,0.001330867,7.12E-06
AGAP008774,6.70E-05,0
AGAP008775,0.000281706,0.000139262
AGAP008776,0.000799996,3.98E-05
AGAP008778,0.007782955,0.000248624
AGAP008779,0.000189449,2.49E-05
AGAP008780,6.54E-06,2.01E-07
AGAP008781,0.000134198,6.90E-06
AGAP008782,2.06E-05,0.00107139
AGAP008785,0.000206021,0
AGAP008790,0.002548491,1.29E-07
AGAP008794,0.000102769,2.09E-07
AGAP008795,0.000103152,0.000140994
AGAP008796,0.002832978,0.000469423
AGAP008797,0.000737992,0.000269831
AGAP008798,0.001239909,2.44E-05
AGAP008799,0.000392334,1.73E-05
AGAP008802,0.001616167,2.48E-07
AGAP008803,3.53E-06,0
AGAP008804,0.005758254,0.000145194
AGAP008805,0.018177197,0.000164446
AGAP008806,0.001605072,1.28E-05
AGAP008807,1.91E-06,0
AGAP008808,0.001059774,1.05E-05
AGAP008810,0.000287092,0.000187229
AGAP008811,0.004612605,9.34E-05
AGAP008812,6.26E-06,5.05E-06
AGAP008814,0.000912475,4.80E-05
AGAP008815,0.00052222,7.98E-07
AGAP008816,0.000368189,2.75E-05
AGAP008817,0.024637164,0.000136235
AGAP008818,0.0058499,0.000102553
AGAP008819,0.004899553,0.000582558
AGAP008821,0.003314549,4.17E-05
AGAP008822,0.002850955,3.03E-06
AGAP008823,7.24E-09,0
AGAP008824,0.022648779,0.000709622
AGAP008825,1.63E-06,0.000169592
AGAP008826,0.010819467,1.93E-05
AGAP008827,0.001856714,6.90E-05
AGAP008828,8.56E-05,1.30E-06
AGAP008829,0.000963015,0.000448889
AGAP008830,0.005129898,4.31E-08
AGAP008831,0.004250286,0.000104616
AGAP008832,0.000170019,2.57E-05
AGAP008833,0.000130557,4.24E-05
AGAP008834,0.000145028,0.000286182
AGAP008835,1.45E-07,0
AGAP008836,0.000419613,0.000154172
AGAP008837,0.003721333,7.74E-06
AGAP008838,0.001371239,0.000112406
AGAP008839,5.07E-06,0
AGAP008840,0.001861243,7.32E-06
AGAP008843,9.53E-07,0.000290491
AGAP008844,1.76E-06,0
AGAP008845,0.000495217,0.000150173
AGAP008846,0.000249167,5.79E-06
AGAP008847,0.000274438,1.76E-06
AGAP008848,0.00017399,0
AGAP008849,5.47E-05,1.15E-07
AGAP008850,0.000423728,3.49E-05
AGAP008851,0.000686762,1.69E-05
AGAP008852,0.000233122,0.000127724
AGAP008853,9.44E-05,2.88E-08
AGAP008854,0.000111624,8.48E-05
AGAP008855,0.000363309,1.29E-05
AGAP008857,0.003936905,0.000112836
AGAP008858,0.000175663,1.59E-05
AGAP008859,6.17E-06,4.75E-07
AGAP008861,2.12E-06,3.39E-06
AGAP008862,0.000111891,4.31E-07
AGAP008864,0.002984989,1.52E-05
AGAP008867,0.000362227,5.32E-07
AGAP008868,0.001973883,7.95E-05
AGAP008869,0.000192127,6.82E-06
AGAP008870,0.004299373,7.06E-05
AGAP008871,0.000443016,0.000231768
AGAP008872,0.000287257,5.18E-07
AGAP008873,0.000196709,0.000174128
AGAP008874,0.000167024,1.34E-06
AGAP008875,5.57E-05,4.12E-05
AGAP008876,0.000817597,1.01E-05
AGAP008877,6.46E-05,1.21E-05
AGAP008878,9.67E-07,0.000178739
AGAP008879,0.000171864,3.42E-06
AGAP008880,7.00E-06,0.000174158
AGAP008881,0.004908652,1.80E-05
AGAP008882,0.00052245,2.85E-05
AGAP008883,0.000574627,2.51E-05
AGAP008884,0.00042653,8.96E-06
AGAP008885,0.000111171,7.19E-09
AGAP008886,0.001726062,0.000147128
AGAP008888,1.54E-05,0
AGAP008889,4.47E-05,0.000245894
AGAP008891,0.003609892,6.86E-05
AGAP008892,7.90E-05,8.54E-06
AGAP008893,0.033201238,2.16E-05
AGAP008894,0.001890293,2.10E-05
AGAP008895,0.003043184,3.72E-05
AGAP008896,0.000107208,7.91E-06
AGAP008897,0.000579688,6.70E-05
AGAP008898,5.00E-07,0
AGAP008899,2.78E-05,0
AGAP008901,0.000123784,9.65E-05
AGAP008903,0.004986312,0.000112277
AGAP008904,0.00011454,9.71E-07
AGAP008905,0.000261718,1.09E-05
AGAP008906,5.49E-06,7.25E-06
AGAP008908,0.000620192,1.65E-05
AGAP008909,0.004142409,0.000187844
AGAP008910,0.000600398,9.33E-05
AGAP008911,0.00628027,0.000139956
AGAP008912,0.000532754,1.30E-05
AGAP008913,2.59E-05,1.10E-05
AGAP008914,0.000323758,1.03E-05
AGAP008916,0.022550234,0.000157411
AGAP008917,0.000122484,0
AGAP008918,0.000332489,2.62E-05
AGAP008919,0.000230562,1.48E-05
AGAP008921,0.000460251,1.92E-05
AGAP008922,6.61E-06,1.89E-05
AGAP008923,2.69E-05,7.50E-05
AGAP008924,8.10E-05,3.98E-06
AGAP008925,0.00077006,1.30E-05
AGAP008926,0.001050697,5.75E-07
AGAP008927,0.000197991,0
AGAP008928,8.79E-05,2.53E-05
AGAP008929,0.000393771,8.63E-08
AGAP008930,0.000333618,0
AGAP008931,7.50E-07,0
AGAP008932,5.22E-06,4.10E-06
AGAP008933,0.00255874,4.75E-05
AGAP008935,3.66E-05,4.11E-05
AGAP008936,0.00272258,2.24E-05
AGAP008937,0.000343881,1.77E-06
AGAP008938,0.002918708,4.08E-05
AGAP008939,0.00019246,7.32E-05
AGAP008940,1.14E-06,1.50E-06
AGAP008941,5.70E-06,1.01E-05
AGAP008942,1.52E-05,0
AGAP008943,0.000460999,0.000131408
